path,match_families,match_counts,responsibility,destination_owner,disposition,last_consumer,deletion_phase,absence_gate,status
crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime.rs,checkpoint-publication;durability-vocabulary;ordinary-record-mutation-entry,checkpoint-publication=2;durability-vocabulary=5;ordinary-record-mutation-entry=1,ordinary-record-mutation-and-checkpoint-facades,physical_runtime/record_serving/lifecycle,narrow,crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime.rs,phase-8,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/durable_publication.rs,durability-vocabulary;ordinary-record-mutation-entry;root-publication-topology,durability-vocabulary=6;ordinary-record-mutation-entry=1;root-publication-topology=2,certification-durable-publication-driver,record_serving/lifecycle/serving_runtime/certification,preserve,crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/durable_publication.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/mod.rs,durability-vocabulary;ordinary-record-mutation-entry,durability-vocabulary=2;ordinary-record-mutation-entry=1,certification-serving-runtime-facade,record_serving/lifecycle/serving_runtime/certification,preserve,crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/root_completion.rs,durability-vocabulary;ordinary-record-mutation-entry;root-publication-topology,durability-vocabulary=13;ordinary-record-mutation-entry=1;root-publication-topology=8,certification-root-publication-completion,record_serving/lifecycle/serving_runtime/certification,preserve,crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/root_completion.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/wal_durable.rs,durability-vocabulary;ordinary-record-mutation-entry,durability-vocabulary=25;ordinary-record-mutation-entry=1,certification-wal-durability-progression,record_serving/lifecycle/serving_runtime/certification,preserve,crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_runtime/certification/wal_durable.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_shutdown.rs,checkpoint-publication;durability-vocabulary,checkpoint-publication=2;durability-vocabulary=10,checkpoint-and-durability-shutdown-observation,physical_runtime/record_serving/lifecycle,preserve,crates/worth-store/src/physical_runtime/record_serving/lifecycle/serving_shutdown.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/mod.rs,ordinary-record-mutation-entry;root-publication-topology;writeback-settlement,ordinary-record-mutation-entry=2;root-publication-topology=3;writeback-settlement=1,ordinary-record-publication,physical_runtime/durability/mutation,replace,crates/worth-store/src/physical_runtime/record_serving/mod.rs,phase-8,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/mutation_work_port/admission.rs,durability-vocabulary,durability-vocabulary=5,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/mutation_work_port/admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/mutation_work_port/publication_dependency.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=2;root-publication-topology=1,root-publication-consumer,physical_runtime/durability/publication-and-C10-isolation,delete,crates/worth-store/src/physical_runtime/record_serving/mutation_work_port/publication_dependency.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/planning/allocation_frontier.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/allocation_frontier.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/batch_placement.rs,durability-vocabulary,durability-vocabulary=1,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/batch_placement.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/extent_placement.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/extent_placement.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/free_space_projection.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/free_space_projection.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/free_space_routing/reader.rs,durability-vocabulary,durability-vocabulary=6,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/free_space_routing/reader.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/free_space_routing/successor.rs,durability-vocabulary,durability-vocabulary=6,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/free_space_routing/successor.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/inline_segment_plan.rs,durability-vocabulary,durability-vocabulary=3,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/inline_segment_plan.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/inline_segment_plan/page_allocation.rs,durability-vocabulary,durability-vocabulary=3,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/inline_segment_plan/page_allocation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/placement_context.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/placement_context.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/prepared_payload.rs,durability-vocabulary,durability-vocabulary=2,merged-root-publication-payload-plan,physical_runtime/record-serving/planning,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/prepared_payload.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/prepared_root_projection.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=3;root-publication-topology=3,member-root-publication-projection,physical_runtime/record-serving/planning,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/prepared_root_projection.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/published_segment_reuse.rs,durability-vocabulary,durability-vocabulary=6,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/published_segment_reuse.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/published_tail_page.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/published_tail_page.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/rebased_root.rs,durability-vocabulary,durability-vocabulary=6,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/rebased_root.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/rebased_root/assembly.rs,durability-vocabulary,durability-vocabulary=5,successor-root-selector-pair-assembly,worth-store/physical-runtime/record-serving/planning/rebased-root,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/rebased_root/assembly.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/rebased_root/projection.rs,durability-vocabulary,durability-vocabulary=9,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/rebased_root/projection.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/reusable_inline_tail.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/reusable_inline_tail.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/planning/settled_root_projection.rs,root-publication-topology,root-publication-topology=1,settled-group-root-projection-merge,physical_runtime/record-serving/planning,preserve,crates/worth-store/src/physical_runtime/record_serving/planning/settled_root_projection.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/batch.rs,durability-vocabulary,durability-vocabulary=2,record-append-batch-construction,physical_runtime/record_serving/publication,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/batch.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/completion_projection.rs,acknowledgment-topology,acknowledgment-topology=1,root-member-completion-projection,physical_runtime/record-serving/publication,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/completion_projection.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/certification_submission.rs,durability-vocabulary;ordinary-record-mutation-entry;root-publication-topology,durability-vocabulary=13;ordinary-record-mutation-entry=7;root-publication-topology=12,certification-only-phase-driving-facade,physical_runtime/certification,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/certification_submission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data.rs,durability-vocabulary,durability-vocabulary=25,ordinary-durable-data-effect-orchestration,physical_runtime/durability/data,move,crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data.rs,phase-9,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data/candidate_cleanup.rs,durability-vocabulary,durability-vocabulary=4,candidate-data-cleanup-proof,record_serving/publication/director/durable_data,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data/candidate_cleanup.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data/effect_progression.rs,durability-vocabulary,durability-vocabulary=12,data-effect-progression,record_serving/publication/director/durable_data,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data/effect_progression.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data/failure_outcome.rs,durability-vocabulary,durability-vocabulary=13,data-dispatch-failure-classification,record_serving/publication/director/durable_data,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_data/failure_outcome.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_preparation.rs,durability-vocabulary,durability-vocabulary=17,record-append-durable-preparation,physical_runtime/record_serving/publication,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/durable_preparation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/execution.rs,published-record-batch;root-publication-topology,published-record-batch=5;root-publication-topology=4,ordinary-record-publication,physical_runtime/durability/mutation,delete,crates/worth-store/src/physical_runtime/record_serving/publication/director/execution.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/publication/director/managed_mutation.rs,durability-barrier;durability-vocabulary;root-publication-topology;wal-topology,durability-barrier=2;durability-vocabulary=47;root-publication-topology=10;wal-topology=3,ordinary-store-managed-mutation-driver,physical_runtime/durability/lifecycle,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/managed_mutation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/mod.rs,durability-vocabulary;ordinary-record-mutation-entry;root-publication-topology;wal-topology,durability-vocabulary=34;ordinary-record-mutation-entry=6;root-publication-topology=2;wal-topology=3,ordinary-record-mutation-entry,physical_runtime/durability/mutation,narrow,crates/worth-store/src/physical_runtime/record_serving/publication/director/mod.rs,phase-8,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/pre_seal_cancellation.rs,durability-vocabulary,durability-vocabulary=2,pre-seal-cancellation-transition-owner,physical_runtime/record_serving/publication,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/pre_seal_cancellation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/root_candidate_execution.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=1;root-publication-topology=32,root-candidate-write-and-synchronization,physical_runtime/record-serving/publication/director,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/root_candidate_execution.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/root_preparation.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=7;root-publication-topology=38,root-publication-planning-orchestration,physical_runtime/record-serving/publication/director,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/root_preparation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/root_progression.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=10;root-publication-topology=2,root-replacement-and-namespace-progression,physical_runtime/record-serving/publication/director,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/director/root_progression.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/submission.rs,durability-vocabulary;ordinary-record-mutation-entry;root-publication-topology,durability-vocabulary=26;ordinary-record-mutation-entry=2;root-publication-topology=20,ordinary-record-publication,physical_runtime/durability/mutation,replace,crates/worth-store/src/physical_runtime/record_serving/publication/director/submission.rs,phase-8,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/director/wal_data_planning.rs,durability-vocabulary,durability-vocabulary=7,record-plan-to-wal-bound-data-join,physical_runtime/durability/data,move,crates/worth-store/src/physical_runtime/record_serving/publication/director/wal_data_planning.rs,phase-9,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/durable_data_plan.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=2;root-publication-topology=2,candidate-record-data-plan,record_serving/publication/candidate_data,narrow,crates/worth-store/src/physical_runtime/record_serving/publication/durable_data_plan.rs,phase-9,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/cancellation.rs,durability-vocabulary,durability-vocabulary=1,pre-seal-cancellation-public-outcome,physical_runtime/record_serving/publication,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/cancellation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/manifest_capacity_transition.rs,durability-vocabulary,durability-vocabulary=1,manifest-capacity-transition-vocabulary,physical_runtime/record-serving/publication/durable-preparation,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/manifest_capacity_transition.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/outcome.rs,durability-vocabulary,durability-vocabulary=2,physical-mutation-preparation-outcomes,physical_runtime/durability/mutation,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/outcome.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/prepared.rs,durability-vocabulary,durability-vocabulary=11,prepared-physical-mutation-authority,physical_runtime/durability/mutation,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/durable_preparation/prepared.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/extent_publication.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/extent_publication.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/mod.rs,durability-vocabulary;ordinary-record-mutation-entry;root-publication-topology,durability-vocabulary=7;ordinary-record-mutation-entry=2;root-publication-topology=3,ordinary-record-mutation-entry,physical_runtime/durability/mutation,narrow,crates/worth-store/src/physical_runtime/record_serving/publication/mod.rs,phase-8,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/payload_progression.rs,root-publication-topology,root-publication-topology=1,root-publication-consumer,physical_runtime/durability/publication-and-C10-isolation,delete,crates/worth-store/src/physical_runtime/record_serving/publication/payload_progression.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/publication/plan.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/plan.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/publication_outcome.rs,published-record-batch,published-record-batch=2,ordinary-record-publication,physical_runtime/durability/mutation,delete,crates/worth-store/src/physical_runtime/record_serving/publication/publication_outcome.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/publication/publication_progression.rs,durability-vocabulary;published-record-batch;root-publication-topology,durability-vocabulary=3;published-record-batch=4;root-publication-topology=3,ordinary-record-publication,physical_runtime/durability/mutation,delete,crates/worth-store/src/physical_runtime/record_serving/publication/publication_progression.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/publication/publication_residue.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/publication_residue.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/replacement_eligibility.rs,root-publication-topology,root-publication-topology=2,root-publication-consumer,physical_runtime/durability/publication-and-C10-isolation,delete,crates/worth-store/src/physical_runtime/record_serving/publication/replacement_eligibility.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/candidate.rs,durability-vocabulary,durability-vocabulary=11,prepared-root-candidate-artifacts,physical_runtime/record-serving/publication/root-candidate,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/candidate.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/candidate_plan.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=11;root-publication-topology=33,linear-root-candidate-plan,physical_runtime/record-serving/publication/root-candidate,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/candidate_plan.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/mod.rs,root-publication-topology,root-publication-topology=3,root-candidate-facade,physical_runtime/record-serving/publication/root-candidate,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/planning_members.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=4;root-publication-topology=32,retryable-root-planning-owner,physical_runtime/record-serving/publication/root-candidate,preserve,crates/worth-store/src/physical_runtime/record_serving/publication/root_candidate/planning_members.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/publication/work_trace.rs,writeback-settlement,writeback-settlement=1,canonical-writeback-settlement,physical_runtime/durability/data,delete,crates/worth-store/src/physical_runtime/record_serving/publication/work_trace.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store/src/physical_runtime/record_serving/record_queue_policy.rs,durability-vocabulary;wal-commit,durability-vocabulary=7;wal-commit=1,domain-wal-commit-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/record_queue_policy.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/artifact_tree.rs,durability-vocabulary,durability-vocabulary=10,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/artifact_tree.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency.rs,durability-vocabulary,durability-vocabulary=1,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency/write_evidence.rs,writeback-settlement,writeback-settlement=2,candidate-frame-exact-effect-evidence,record_serving/residency/candidate-frame-residency,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency/write_evidence.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency/write_progression.rs,durability-vocabulary,durability-vocabulary=1,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency/write_progression.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency/writeback_progression.rs,durability-vocabulary;writeback-settlement,durability-vocabulary=2;writeback-settlement=2,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/candidate_frame_residency/writeback_progression.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/certification/mod.rs,writeback-settlement,writeback-settlement=1,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/certification/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/certification/probe.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/certification/probe.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/failure.rs,writeback-settlement,writeback-settlement=1,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/failure.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/mod.rs,writeback-settlement,writeback-settlement=2,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/outcome.rs,writeback-settlement,writeback-settlement=9,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/outcome.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback.rs,durability-vocabulary,durability-vocabulary=5,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback/admission.rs,durability-vocabulary,durability-vocabulary=14,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback/admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback/execution.rs,writeback-settlement,writeback-settlement=2,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback/execution.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback/progression.rs,durability-vocabulary,durability-vocabulary=12,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/dirty/writeback/progression.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/frame_ports.rs,durability-vocabulary,durability-vocabulary=9,domain-durability-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/frame_ports.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/mod.rs,writeback-settlement,writeback-settlement=1,canonical-writeback-settlement,physical_runtime/durability/data,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/residency/scheduled_writeback.rs,durability-vocabulary;wal-commit,durability-vocabulary=20;wal-commit=1,domain-wal-commit-meaning,crate:worth-store,preserve,crates/worth-store/src/physical_runtime/record_serving/residency/scheduled_writeback.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/checkpoint_capture_basis.rs,durability-vocabulary,durability-vocabulary=2,checkpoint-signal-semantic-basis,physical_runtime/record_serving/work_semantics/durability,preserve,crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/checkpoint_capture_basis.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/mod.rs,root-publication-topology,root-publication-topology=3,durability-work-semantics-facade,physical_runtime/record-serving/work-semantics/durability,preserve,crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/policy_binding_basis.rs,durability-barrier;durability-vocabulary;root-publication-topology;wal-topology,durability-barrier=2;durability-vocabulary=15;root-publication-topology=2;wal-topology=2,durability-policy-binding-semantic-basis,physical_runtime/record_serving/work_semantics/durability,preserve,crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/policy_binding_basis.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/root_publication_basis.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=2;root-publication-topology=6,root-publication-aspect-basis,physical_runtime/record-serving/work-semantics/durability,preserve,crates/worth-store/src/physical_runtime/record_serving/work_semantics/durability/root_publication_basis.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
